,AveragePrice,TotalVolume,TotalBags,type,year,region
7612,0.74,1052940.48,212841.11,conventional,2016,WestTexNewMexico
7613,1.83,2103.64,1567.44,organic,2016,Albany
7614,1.42,9663.49,3998.37,organic,2016,Atlanta
7615,1.52,21296.42,8087.6,organic,2016,BaltimoreWashington
7616,1.11,2481.5,1646.02,organic,2016,Boise
7617,1.58,15589.8,14846.24,organic,2016,Boston
7618,1.56,7228.12,7072.07,organic,2016,BuffaloRochester
7619,1.25,256669.13,89634.58,organic,2016,California
7620,1.79,5581.18,295043.20947097597,organic,2016,Charlotte
7621,1.62,34200.94,970.35,organic,2016,Chicago
7622,1.43,14624.46,5402.65,organic,2016,CincinnatiDayton
7623,1.14,917091.3424611753,3740.79,organic,2016,Columbus
7624,1.04,26837.25,18089.11,organic,2016,DallasFtWorth
7625,0.7,50559.21,29477.04,organic,2016,Denver
7626,1.28,16109.87,7750.56,organic,2016,Detroit
7627,1.56,1750.18,335.14,organic,2016,GrandRapids
7628,1.39,123789.24,41188.23,organic,2016,GreatLakes
7629,1.6,6605.29,6239.83,organic,2016,HarrisburgScranton
7630,2.16,8622.92,4730.84,organic,2016,HartfordSpringfield
7631,1.04,20458.56,13075.89,organic,2016,Houston
7632,1.3,3820.07,1708.99,organic,2016,Indianapolis
7633,1.7,3174.26,1163.33,organic,2016,Jacksonville
7634,1.31,13681.17,3544.68,organic,2016,LasVegas
7635,1.13,119123.05,72709.79,organic,2016,LosAngeles
7636,1.47,1825.53,663.02,organic,2016,Louisville
7637,1.48,4317.01,3370.0,organic,2016,MiamiFtLauderdale
7638,1.39,103093.15,45465.34,organic,2016,Midsouth
7639,0.94,16049.96,10322.8,organic,2016,Nashville
7640,1.47,4828.24,3863.25,organic,2016,NewOrleansMobile
7641,2.0,39638.67,21431.93,organic,2016,NewYork
7642,1.78,123022.55,92071.6,organic,2016,Northeast
7643,1.63,11801.47,11502.54,organic,2016,NorthernNewEngland
7644,1.68,917091.3424611753,2674.44,organic,2016,Orlando
7645,1.86,8514.81,4419.79,organic,2016,Philadelphia
7646,1.41,14187.6,3401.63,organic,2016,PhoenixTucson
7647,1.31,2124.35,1460.96,organic,2016,Pittsburgh
7648,1.58,54825.59,14329.46,organic,2016,Plains
7649,1.19,917091.3424611753,18363.4,organic,2016,Portland
7650,1.396017972711152,6930.97,2273.06,organic,2016,RaleighGreensboro
7651,1.36,9008.52,3191.72,organic,2016,RichmondNorfolk
7652,1.36,917091.3424611753,2970.36,organic,2016,Roanoke
7653,1.4,12962.2,138.9,organic,2016,Sacramento
7654,1.37,22751.54,295043.20947097597,organic,2016,SanDiego
7655,1.32,51985.57,2087.38,organic,2016,SanFrancisco
7656,1.2,54996.33,29925.06,organic,2016,Seattle
7657,1.55,6899.7,3552.46,organic,2016,SouthCarolina
7658,1.07,133142.97,88742.91,organic,2016,SouthCentral
7659,1.53,52129.42,295043.20947097597,organic,2016,Southeast
7660,1.41,3542.46,1443.76,organic,2016,Spokane
7661,1.47,5666.7,3118.7,organic,2016,StLouis
7662,1.56,4156.13,3987.59,organic,2016,Syracuse
7663,1.51,4029.84,2943.76,organic,2016,Tampa
7664,1.3,1137940.78,535172.41,organic,2016,TotalUS
7665,1.08,291268.76,137089.91,organic,2016,West
7666,1.1,41244.99,12940.69,organic,2016,WestTexNewMexico
7667,1.36,96924.19,20091.66,conventional,2016,Albany
7668,0.68,755306.53,296862.48,conventional,2016,Atlanta
7669,1.12,901689.79,196639.52,conventional,2016,BaltimoreWashington
7670,0.58,95143.57,54823.56,conventional,2016,Boise
7671,1.06,709563.16,122877.2,conventional,2016,Boston
7672,1.09,164790.54,90144.23,conventional,2016,BuffaloRochester
7673,0.97,6068872.71,295043.20947097597,conventional,2016,California
7674,1.12,215807.01,62552.38,conventional,2016,Charlotte
7675,1.04,930403.37,114084.93,conventional,2016,Chicago
7676,0.88,250333.08,73747.47,conventional,2016,CincinnatiDayton
7677,0.84,202002.0,57074.5,conventional,2016,Columbus
7678,0.71,1366439.71,360039.55,conventional,2016,DallasFtWorth
7679,0.9,952354.86,501314.14,conventional,2016,Denver
7680,0.86,485653.27,139232.74,conventional,2016,Detroit
7681,0.88,295706.69,76224.52,conventional,2016,GrandRapids
7682,0.91,4324700.33,1125965.65,conventional,2016,GreatLakes
7683,1.08,270638.76,76009.89,conventional,2016,HarrisburgScranton
7684,1.24,416264.79,56518.77,conventional,2016,HartfordSpringfield
7685,0.69,1343566.69,297271.58,conventional,2016,Houston
7686,0.88,212806.58,79486.66,conventional,2016,Indianapolis
7687,0.79,257370.46,295043.20947097597,conventional,2016,Jacksonville
7688,0.86,317621.52,77658.28,conventional,2016,LasVegas
7689,0.82,2866855.58,993144.09,conventional,2016,LosAngeles
7690,0.86,917091.3424611753,34845.87,conventional,2016,Louisville
7691,0.88,889357.25,252980.9,conventional,2016,MiamiFtLauderdale
7692,1.04,3205037.79,835985.08,conventional,2016,Midsouth
7693,0.81,219615.86,83565.81,conventional,2016,Nashville
7694,0.86,917091.3424611753,96076.94,conventional,2016,NewOrleansMobile
7695,1.14,1706730.17,398066.02,conventional,2016,NewYork
7696,1.13,4999100.74,1168858.5,conventional,2016,Northeast
7697,1.07,443517.22,77844.46,conventional,2016,NorthernNewEngland
7698,1.396017972711152,512839.94,172192.51,conventional,2016,Orlando
7699,1.22,474934.47,136902.27,conventional,2016,Philadelphia
7700,0.55,1318932.22,160844.02,conventional,2016,PhoenixTucson
7701,0.87,165733.74,48280.31,conventional,2016,Pittsburgh
7702,0.95,2100440.16,583717.77,conventional,2016,Plains
7703,0.75,884782.05,506448.91,conventional,2016,Portland
7704,1.1,293520.49,89116.72,conventional,2016,RaleighGreensboro
7705,1.0,250352.36,59474.62,conventional,2016,RichmondNorfolk
7706,0.94,141716.2,44612.49,conventional,2016,Roanoke
7707,1.17,438309.86,48459.04,conventional,2016,Sacramento
7708,0.86,553706.74,168647.09,conventional,2016,SanDiego
7709,1.37,772064.79,71278.7,conventional,2016,SanFrancisco
7710,0.83,844349.33,525544.5,conventional,2016,Seattle
7711,0.89,422276.07,125915.85,conventional,2016,SouthCarolina
7712,0.73,6728120.77,1544628.69,conventional,2016,SouthCentral
7713,0.82,5002102.24,1658275.05,conventional,2016,Southeast
7714,0.85,111993.65,60947.45,conventional,2016,Spokane
7715,1.396017972711152,290603.88,210259.28,conventional,2016,StLouis
7716,1.23,71440.0,28097.76,conventional,2016,Syracuse
7717,0.86,522134.64,168902.6,conventional,2016,Tampa
7718,0.89,39914996.74,11276355.61,conventional,2016,TotalUS
7719,0.77,7486622.03,2859001.8,conventional,2016,West
7720,0.7,901217.17,162737.23,conventional,2016,WestTexNewMexico
7721,1.396017972711152,1259.86,874.64,organic,2016,Albany
7722,1.29,10861.36,5099.08,organic,2016,Atlanta
7723,1.7,16935.54,7358.72,organic,2016,BaltimoreWashington
7724,1.55,1755.38,600.4,organic,2016,Boise
7725,1.58,14776.15,14220.28,organic,2016,Boston
7726,1.46,7832.2,7561.92,organic,2016,BuffaloRochester
7727,1.5,202641.92,73452.72,organic,2016,California
7728,1.69,6007.48,2504.15,organic,2016,Charlotte
7729,1.61,32454.82,1985.09,organic,2016,Chicago
7730,1.4,15206.47,5954.87,organic,2016,CincinnatiDayton
7731,1.22,7017.73,2936.16,organic,2016,Columbus
7732,1.06,26845.53,17473.15,organic,2016,DallasFtWorth
7733,0.99,24086.48,9818.72,organic,2016,Denver
7734,1.33,14006.16,6483.41,organic,2016,Detroit
7735,1.6,1891.39,552.52,organic,2016,GrandRapids
7736,1.42,119264.62,42602.45,organic,2016,GreatLakes
7737,1.79,9086.18,8589.95,organic,2016,HarrisburgScranton
7738,2.34,7461.06,3918.92,organic,2016,HartfordSpringfield
7739,1.0,22900.08,15031.01,organic,2016,Houston
7740,1.26,4772.79,2784.43,organic,2016,Indianapolis
7741,1.76,3079.43,896.67,organic,2016,Jacksonville
7742,1.2,28101.68,6468.83,organic,2016,LasVegas
7743,1.14,108031.14,61952.78,organic,2016,LosAngeles
7744,1.48,2477.92,1209.58,organic,2016,Louisville
7745,1.42,6346.82,5554.93,organic,2016,MiamiFtLauderdale
7746,1.48,96681.58,43114.4,organic,2016,Midsouth
7747,1.26,917091.3424611753,8204.96,organic,2016,Nashville
7748,1.44,3075.57,2633.56,organic,2016,NewOrleansMobile
7749,2.02,34788.28,11867.65,organic,2016,NewYork
7750,1.79,112278.17,77851.59,organic,2016,Northeast
7751,1.22,5778.15,5557.6,organic,2016,NorthernNewEngland
7752,1.64,5418.84,2941.03,organic,2016,Orlando
7753,1.98,10923.26,6475.69,organic,2016,Philadelphia
7754,1.37,23075.45,4345.18,organic,2016,PhoenixTucson
7755,1.41,2139.33,1702.63,organic,2016,Pittsburgh
7756,1.65,47778.34,15925.27,organic,2016,Plains
7757,1.61,28745.81,2498.1,organic,2016,Portland
7758,1.66,6628.06,2025.22,organic,2016,RaleighGreensboro
7759,1.37,8522.69,2478.51,organic,2016,RichmondNorfolk
7760,1.35,6897.54,2053.46,organic,2016,Roanoke
7761,1.72,11673.76,599.98,organic,2016,Sacramento
7762,1.53,16392.02,4667.18,organic,2016,SanDiego
7763,2.27,31308.71,1720.33,organic,2016,SanFrancisco
7764,1.396017972711152,917091.3424611753,9594.58,organic,2016,Seattle
7765,1.48,9990.1,6493.47,organic,2016,SouthCarolina
7766,1.11,128078.72,295043.20947097597,organic,2016,SouthCentral
7767,1.44,63876.47,38479.75,organic,2016,Southeast
7768,1.61,3399.86,740.39,organic,2016,Spokane
7769,1.69,6797.21,2750.17,organic,2016,StLouis
7770,1.45,3438.24,3274.43,organic,2016,Syracuse
7771,1.5,5009.34,3737.07,organic,2016,Tampa
7772,1.45,1023252.17,431509.82,organic,2016,TotalUS
7773,1.39,252652.39,59672.85,organic,2016,West
7774,1.25,50809.3,15155.37,organic,2016,WestTexNewMexico
7775,1.34,917091.3424611753,23197.14,conventional,2016,Albany
7776,0.79,585351.77,267531.4,conventional,2016,Atlanta
7777,1.19,837573.29,216401.98,conventional,2016,BaltimoreWashington
7778,0.65,75996.51,40660.11,conventional,2016,Boise
7779,1.05,665086.17,148326.66,conventional,2016,Boston
7780,1.12,168251.29,93614.16,conventional,2016,BuffaloRochester
7781,0.9,6501981.08,1754547.18,conventional,2016,California
7782,1.26,203492.89,49855.68,conventional,2016,Charlotte
7783,1.11,903864.9,130127.26,conventional,2016,Chicago
7784,0.82,250387.73,95334.18,conventional,2016,CincinnatiDayton
7785,0.83,210263.7,59762.27,conventional,2016,Columbus
7786,0.7,1378888.74,326877.35,conventional,2016,DallasFtWorth
7787,0.9,932146.56,295043.20947097597,conventional,2016,Denver
7788,1.07,303330.62,109062.74,conventional,2016,Detroit
7789,1.31,151840.62,60367.57,conventional,2016,GrandRapids
7790,1.0,3705262.31,1068759.95,conventional,2016,GreatLakes
7791,1.12,257598.79,91872.63,conventional,2016,HarrisburgScranton
7792,1.26,296893.56,68408.08,conventional,2016,HartfordSpringfield
7793,0.68,1378761.67,300936.48,conventional,2016,Houston
7794,0.87,917091.3424611753,80833.0,conventional,2016,Indianapolis
7795,1.17,160652.39,49846.53,conventional,2016,Jacksonville
7796,0.93,318913.34,92121.46,conventional,2016,LasVegas
7797,0.76,3134305.39,1178147.58,conventional,2016,LosAngeles
7798,0.91,113794.41,31828.7,conventional,2016,Louisville
7799,1.26,497819.63,120114.71,conventional,2016,MiamiFtLauderdale
7800,1.08,3154318.39,868982.5,conventional,2016,Midsouth
7801,0.92,204128.5,68959.49,conventional,2016,Nashville
7802,0.96,271554.45,85720.05,conventional,2016,NewOrleansMobile
7803,1.14,1586647.62,395979.12,conventional,2016,NewYork
7804,1.14,4609250.24,1267810.23,conventional,2016,Northeast
7805,1.02,433251.71,85282.15,conventional,2016,NorthernNewEngland
7806,1.17,312532.64,93343.62,conventional,2016,Orlando
7807,1.2,459980.05,151541.36,conventional,2016,Philadelphia
7808,0.68,1063411.38,190677.62,conventional,2016,PhoenixTucson
7809,1.17,113857.64,42278.96,conventional,2016,Pittsburgh
7810,0.94,917091.3424611753,295043.20947097597,conventional,2016,Plains
7811,0.78,689730.64,373566.24,conventional,2016,Portland
7812,1.396017972711152,288374.18,86437.77,conventional,2016,RaleighGreensboro
7813,0.96,271979.26,80723.94,conventional,2016,RichmondNorfolk
7814,0.9,171189.02,65682.71,conventional,2016,Roanoke
7815,1.1,488201.43,57721.72,conventional,2016,Sacramento
7816,0.78,569349.05,185821.84,conventional,2016,SanDiego
7817,1.31,817923.28,295043.20947097597,conventional,2016,SanFrancisco
7818,0.87,726064.91,410248.19,conventional,2016,Seattle
7819,1.04,343576.29,103063.88,conventional,2016,SouthCarolina
7820,0.72,6680323.25,1474558.75,conventional,2016,SouthCentral
7821,1.05,3416062.07,1103370.1,conventional,2016,Southeast
7822,1.396017972711152,100552.55,45150.59,conventional,2016,Spokane
7823,0.81,279392.4,295043.20947097597,conventional,2016,StLouis
7824,1.27,917091.3424611753,30412.17,conventional,2016,Syracuse
7825,1.18,327249.29,96827.33,conventional,2016,Tampa
7826,0.93,36958035.51,10623981.88,conventional,2016,TotalUS
7827,0.83,6642111.52,2529687.53,conventional,2016,West
7828,0.8,857842.32,198590.26,conventional,2016,WestTexNewMexico
7829,1.55,1193.06,820.15,organic,2016,Albany
7830,1.396017972711152,11405.47,5367.45,organic,2016,Atlanta
7831,1.87,22054.1,11570.27,organic,2016,BaltimoreWashington
7832,1.43,2779.2,458.78,organic,2016,Boise
7833,1.57,18030.82,17429.46,organic,2016,Boston
7834,1.55,8382.59,7379.31,organic,2016,BuffaloRochester
7835,1.37,211081.29,86020.97,organic,2016,California
7836,1.71,5433.16,2028.34,organic,2016,Charlotte
7837,1.33,45768.24,1231.04,organic,2016,Chicago
7838,1.39,14720.61,5241.06,organic,2016,CincinnatiDayton
7839,1.31,6711.12,2979.55,organic,2016,Columbus
7840,1.0,24210.7,15338.51,organic,2016,DallasFtWorth
7841,0.92,49143.63,21988.38,organic,2016,Denver
7842,0.88,24932.62,16271.21,organic,2016,Detroit
7843,1.75,1610.27,412.54,organic,2016,GrandRapids
7844,1.26,917091.3424611753,48384.01,organic,2016,GreatLakes
7845,1.81,8511.92,7943.62,organic,2016,HarrisburgScranton
7846,2.36,10501.75,295043.20947097597,organic,2016,HartfordSpringfield
7847,0.97,917091.3424611753,17874.32,organic,2016,Houston
7848,1.36,3722.4,1773.75,organic,2016,Indianapolis
7849,1.396017972711152,3862.88,1576.67,organic,2016,Jacksonville
7850,1.38,17710.51,4760.69,organic,2016,LasVegas
7851,0.98,115978.52,69458.0,organic,2016,LosAngeles
7852,1.28,2178.13,1060.92,organic,2016,Louisville
7853,1.4,5366.43,4490.0,organic,2016,MiamiFtLauderdale
7854,1.37,109558.94,59215.05,organic,2016,Midsouth
7855,1.16,11734.73,6206.51,organic,2016,Nashville
7856,1.58,1581.74,1010.99,organic,2016,NewOrleansMobile
7857,2.01,44794.06,15598.19,organic,2016,NewYork
7858,1.396017972711152,134280.15,89778.42,organic,2016,Northeast
7859,1.26,7645.75,7391.95,organic,2016,NorthernNewEngland
7860,1.59,6642.88,3824.31,organic,2016,Orlando
7861,1.97,11516.4,6357.92,organic,2016,Philadelphia
7862,1.52,14664.1,3270.9,organic,2016,PhoenixTucson
7863,1.42,1978.61,1418.93,organic,2016,Pittsburgh
7864,1.63,53325.35,10525.11,organic,2016,Plains
7865,1.22,56942.79,22452.49,organic,2016,Portland
7866,1.33,8390.24,4748.18,organic,2016,RaleighGreensboro
7867,1.03,11131.05,6061.6,organic,2016,RichmondNorfolk
7868,0.79,12266.68,8293.32,organic,2016,Roanoke
7869,2.01,8439.22,202.05,organic,2016,Sacramento
7870,1.15,21361.58,8771.49,organic,2016,SanDiego
7871,2.34,30292.77,1732.76,organic,2016,SanFrancisco
7872,1.55,53707.4,16310.78,organic,2016,Seattle
7873,1.45,9809.46,6024.36,organic,2016,SouthCarolina
7874,1.05,130641.29,83351.92,organic,2016,SouthCentral
7875,1.44,63165.58,36436.4,organic,2016,Southeast
7876,1.49,3894.15,688.23,organic,2016,Spokane
7877,2.03,5259.2,387.61,organic,2016,StLouis
7878,1.45,3696.52,3316.18,organic,2016,Syracuse
7879,1.46,5378.15,4057.07,organic,2016,Tampa
7880,1.36,1165715.01,527687.39,organic,2016,TotalUS
7881,1.27,917091.3424611753,113975.5,organic,2016,West
7882,1.36,30983.48,10816.09,organic,2016,WestTexNewMexico
7883,1.49,917091.3424611753,20250.9,conventional,2016,Albany
7884,1.396017972711152,691344.07,269397.39,conventional,2016,Atlanta
7885,1.19,917091.3424611753,206607.44,conventional,2016,BaltimoreWashington
7886,0.63,82549.14,48277.73,conventional,2016,Boise
7887,1.08,673496.13,131514.35,conventional,2016,Boston
7888,1.396017972711152,147423.25,63995.97,conventional,2016,BuffaloRochester
7889,0.98,6700986.44,1739179.3,conventional,2016,California
7890,1.21,235009.02,51876.53,conventional,2016,Charlotte
7891,1.396017972711152,958566.68,133790.81,conventional,2016,Chicago
7892,0.84,268328.36,92179.11,conventional,2016,CincinnatiDayton
7893,0.93,201747.62,61912.03,conventional,2016,Columbus
7894,0.77,1354696.91,320629.74,conventional,2016,DallasFtWorth
7895,1.396017972711152,977871.04,480758.17,conventional,2016,Denver
7896,1.04,348557.33,137538.29,conventional,2016,Detroit
7897,1.32,193459.52,71217.85,conventional,2016,GrandRapids
7898,1.05,3925300.14,1109372.79,conventional,2016,GreatLakes
7899,1.13,280015.07,92686.93,conventional,2016,HarrisburgScranton
7900,1.15,382443.83,66209.36,conventional,2016,HartfordSpringfield
7901,0.82,917091.3424611753,210963.89,conventional,2016,Houston
7902,1.01,210386.61,74953.72,conventional,2016,Indianapolis
7903,0.92,242168.85,63475.29,conventional,2016,Jacksonville
7904,0.89,391993.97,132626.04,conventional,2016,LasVegas
7905,0.83,3203935.53,1185190.59,conventional,2016,LosAngeles
7906,0.99,109060.73,32892.46,conventional,2016,Louisville
7907,0.97,849097.69,168482.96,conventional,2016,MiamiFtLauderdale
7908,1.09,3349139.43,838469.44,conventional,2016,Midsouth
7909,0.87,238624.36,72216.84,conventional,2016,Nashville
7910,0.85,300077.74,84823.4,conventional,2016,NewOrleansMobile
7911,1.08,1827100.26,428183.96,conventional,2016,NewYork
7912,1.14,5141314.86,1231915.82,conventional,2016,Northeast
7913,1.1,499944.01,85309.19,conventional,2016,NorthernNewEngland
7914,0.95,481068.52,114780.46,conventional,2016,Orlando
7915,1.18,484287.12,150802.07,conventional,2016,Philadelphia
7916,0.58,1342825.39,250218.67,conventional,2016,PhoenixTucson
7917,1.4,117486.96,46161.89,conventional,2016,Pittsburgh
7918,0.9,2265037.77,534809.87,conventional,2016,Plains
7919,0.77,832869.55,463082.88,conventional,2016,Portland
7920,1.18,295356.64,78353.09,conventional,2016,RaleighGreensboro
7921,1.0,274103.16,71704.83,conventional,2016,RichmondNorfolk
7922,0.93,162618.02,58553.66,conventional,2016,Roanoke
7923,1.18,489338.25,51362.35,conventional,2016,Sacramento
7924,0.92,576543.05,193052.2,conventional,2016,SanDiego
7925,1.34,891069.03,72034.18,conventional,2016,SanFrancisco
7926,0.87,771235.53,457634.59,conventional,2016,Seattle
7927,0.97,441398.16,117620.88,conventional,2016,SouthCarolina
7928,0.8,6239677.27,1299214.04,conventional,2016,SouthCentral
7929,0.92,4829487.03,1271964.93,conventional,2016,Southeast
7930,0.87,109604.3,295043.20947097597,conventional,2016,Spokane
7931,0.8,245482.03,164255.54,conventional,2016,StLouis
7932,1.36,82173.8,28185.22,conventional,2016,Syracuse
7933,0.96,532427.02,126419.09,conventional,2016,Tampa
7934,0.94,40019075.24,10923377.04,conventional,2016,TotalUS
7935,0.79,7568132.39,2898450.92,conventional,2016,West
7936,0.77,985833.89,257284.62,conventional,2016,WestTexNewMexico
7937,1.49,1117.44,892.89,organic,2016,Albany
7938,1.35,8848.72,2963.65,organic,2016,Atlanta
7939,1.7,23435.02,11691.24,organic,2016,BaltimoreWashington
7940,1.38,2206.16,1068.39,organic,2016,Boise
7941,1.59,12652.15,11930.61,organic,2016,Boston
7942,1.64,7055.5,5966.26,organic,2016,BuffaloRochester
7943,1.49,203163.62,80493.87,organic,2016,California
7944,1.66,5676.93,2025.83,organic,2016,Charlotte
7945,1.08,65325.69,841.36,organic,2016,Chicago
7946,1.24,14695.59,5793.02,organic,2016,CincinnatiDayton
7947,1.39,7507.51,2733.12,organic,2016,Columbus
7948,1.396017972711152,27580.57,17222.52,organic,2016,DallasFtWorth
7949,0.96,917091.3424611753,23555.95,organic,2016,Denver
7950,1.41,19412.28,6881.13,organic,2016,Detroit
7951,1.69,1778.67,514.44,organic,2016,GrandRapids
