AveragePrice,TotalVolume,4046,4225,4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,year,region,split
1.39,4382.0,590.44,295828.4299183668,0.0,830.78,249.56,581.22,0.0,1,2016,10,0.5005931062390521
1.18,17232.43,7305.62,614.56,0.0,9312.25,6311.81,3000.44,0.0,1,2016,11,2.064721102327144
1.07,33868.46,5720.97,2259.38,4.41,25883.7,15546.79,10336.91,0.0,1,2016,12,-0.2501338658466967
1.31,10640.55,2285.14,5350.58,0.0,295043.209470976,389.62,2615.21,0.0,1,2016,13,0.7653360324448016
1.58,2373.09,1437.69,715.4,0.0,220.0,220.0,0.0,0.0,1,2016,14,0.8235597599109286
1.38,100551.65,11109.56,62267.01,0.0,27175.08,10529.77,16645.31,0.0,1,2016,15,-0.9621418172689401
2.24,4735.53,127.66,295828.4299183668,6.72,1892.09,1892.09,0.0,0.0,1,2016,17,-0.7386002661479483
1.28,13399.83,7088.11,52.61,0.0,6259.11,5175.32,1083.79,0.0,1,2016,18,-1.289108419541154
1.53,2235.13,320.85,1193.27,0.0,721.01,470.0,251.01,0.0,1,2016,19,1.1615253813378295
1.76,2679.98,1793.68,76.87,6.1,803.33,212419.8848198304,0.0,0.0,1,2016,20,-0.9832726129627323
1.44,8237.96,1481.86,3293.97,0.0,3462.13,2833.52,628.61,0.0,1,2016,21,0.0609145741679924
1.64,917091.3424611752,27.95,646.39,0.0,295043.209470976,53.33,170.1,4405.6384670481,1,2016,23,-1.1666102288623794
1.4,2774.54,726.48,2.58,0.0,2045.48,2042.15,3.33,0.0,1,2016,24,0.7714427080036255
1.57,59602.55,3095.81,35011.1,2035.98,19459.66,212419.8848198304,7570.27,0.0,1,2016,25,-0.5046302831977884
1.49,4856.96,753.3,2433.22,0.0,1670.44,1363.33,307.11,0.0,1,2016,26,-1.8880958164607755
1.77,87442.77,6874.34,18295.13,1275.22,60998.08,36591.35,24406.73,0.0,1,2016,29,1.9661895644569956
1.64,9227.72,1.26,174.6,0.0,9051.86,9051.86,0.0,0.0,1,2016,30,2.2309606793547307
1.67,3724.91,2172.08,61.97,0.0,1490.86,1487.53,3.33,0.0,1,2016,31,0.4347882263525355
1.3960179727111521,9168.4,715.85,2560.31,6.19,5886.05,1527.14,4358.91,0.0,1,2016,32,0.011741934063530052
1.33,1256.47,314.49,32.43,0.0,909.55,614.42,295.13,0.0,1,2016,34,-0.9949391405495147
1.34,51258.32,3340.91,19357.61,4679.89,23879.91,8502.6,15377.31,0.0,1,2016,35,0.309138172928419
1.76,3564.84,211.91,2287.77,382.96,682.2,660.0,22.2,0.0,1,2016,37,0.5295813864568393
1.48,3525.02,140.98,1961.84,223.42,1198.78,998.29,75899.23798835442,0.0,1,2016,38,1.0701569674246336
1.38,4281.11,111.37,3060.73,0.0,1109.01,637.88,471.13,0.0,1,2016,39,0.0995573289367355
1.25,16903.84,298153.02075182484,8403.84,4.79,7188.15,6474.65,713.5,0.0,1,2016,41,1.3864651928253076
2.38,21256.64,1145.81,20051.14,0.0,59.69,53.02,6.67,0.0,1,2016,42,0.7200245592853728
1.41,29590.91,362.25,14316.01,22463.61928975053,14878.5,1207.09,75899.23798835442,0.0,1,2016,43,-0.7038993199662362
1.28,78298.97,29083.62,6554.46,208.92,42451.97,32726.25,9725.72,0.0,1,2016,45,0.47864599028375765
1.61,37375.96,13880.19,7471.45,356.11,15668.21,14899.84,75899.23798835442,0.0,1,2016,46,-0.9631953398300502
1.42,3066.64,17.18,1515.29,22463.61928975053,1534.17,0.0,1534.17,0.0,1,2016,47,-0.9541620208088929
0.82,12382.8,1078.6,801.1,3.49,10499.61,20.55,10479.06,0.0,1,2016,48,1.1001309628913165
1.45,738856.92,104135.94,281188.89,8629.03,344903.06,212419.8848198304,121621.88,0.0,1,2016,51,-0.3581173217922659
1.37,163120.64,22049.09,50654.13,60.78,90356.64,45278.4,45078.24,0.0,1,2016,52,-0.22913270178059103
1.26,87822.43,805.41,72159.95,63.13,14793.94,13739.89,1054.05,0.0,0,2016,0,0.22222469592643251
0.89,89981.54,38143.38,5361.13,8767.1,37709.93,37217.14,472.26,20.53,0,2016,3,0.041960583326140645
1.08,652943.0,6632.53,506048.61,36934.25,103327.61,102683.47,644.14,0.0,0,2016,4,-1.364102113984998
1.22,154057.74,1658.99,78720.64,36.18,73641.93,72861.93,780.0,0.0,0,2016,5,-0.1201522652486265
1.05,215161.41,35461.06,106914.98,19046.18,53739.19,43150.21,10588.98,0.0,0,2016,7,0.34941944078535553
1.15,780951.86,32414.21,522790.14,133067.18,295043.209470976,90777.56,1902.77,0.0,0,2016,8,-0.23124940655259385
0.87,227593.54,4252.39,129161.49,16207.08,77972.58,18382.22,56152.18,3438.18,0,2016,9,-0.06938543312766939
1.03,154967.56,48902.44,41405.76,28499.61,36159.75,22422.88,10262.4,3474.47,0,2016,10,-0.8818635823948187
0.74,1199630.68,717451.54,207475.39,53555.69,221148.06,202051.47,19078.77,17.82,0,2016,11,0.35047654582933
1.13,342465.19,82100.44,66020.0,108296.25,86048.5,49708.39,19350.34,16989.77,0,2016,13,0.9249628311150377
1.05,3419909.75,369566.69,1862761.88,427177.0,760404.18,512998.19,207221.18,40184.81,0,2016,15,0.08741442433751054
1.17,357504.15,5558.93,305866.9,232.83,45845.49,43903.95,1941.54,0.0,0,2016,17,0.4494426778535696
0.76,1048304.1,674833.15,180298.41,85511.83,107660.71,77330.09,24043.95,6286.67,0,2016,18,-1.5227633738125492
0.86,316563.55,298153.02075182484,98920.9,14452.27,295043.209470976,43897.31,36769.89,0.0,0,2016,21,-0.3510876020809892
0.72,3332578.34,812808.39,750266.34,95505.05,1673998.56,1459896.71,196813.37,17288.48,0,2016,22,0.09401144102841648
0.94,102196.72,2152.34,63256.87,5795.78,30991.73,11801.35,17869.01,1321.37,0,2016,23,0.27753840494652793
1.3960179727111521,3032920.39,593530.85,1680329.57,106123.73,652936.24,544827.75,105806.49,2302.0,0,2016,25,-0.1831556139528751
0.8,320342.69,173568.42,35255.98,991.5,110526.79,84691.42,25835.37,0.0,0,2016,27,-0.09813652598280524
1.15,1594427.98,18295.61,1282457.13,22463.61928975053,291647.6,249147.27,75899.23798835442,4405.6384670481,0,2016,28,0.15499845115746164
1.15,4481119.44,105867.52,3361015.9,84168.72,930067.3,867106.18,62961.12,0.0,0,2016,29,0.32614139215365234
0.82,496972.61,233309.57,93393.19,222.23,170047.62,51303.36,118744.26,0.0,0,2016,31,-0.07005939751469457
1.21,96483.82,1210.44,58767.67,1383.25,35122.46,29726.65,75899.23798835442,0.0,0,2016,34,0.11178789201415286
1.07,1647189.23,298153.02075182484,496105.73,38146.51,396744.61,357647.85,37148.43,1948.33,0,2016,35,-1.1073648798022862
1.04,230260.29,68025.31,107712.33,6324.86,295043.209470976,47964.52,233.27,0.0,0,2016,38,-0.20331769713442346
1.13,439280.11,133683.82,213422.76,21516.31,70657.22,70657.22,0.0,0.0,0,2016,40,0.6481539253742007
0.8,585693.61,143189.43,144667.93,25138.48,272697.77,201892.8,70804.97,0.0,0,2016,41,-0.1151690843324646
0.91,737516.16,96852.95,295828.4299183668,7587.39,452163.65,451747.01,116.59,300.05,0,2016,43,-0.9756044378616123
0.93,387740.23,178406.7,112748.39,22463.61928975053,89546.17,53432.55,75899.23798835442,0.0,0,2016,44,0.32675514715784126
0.77,5698454.09,3528191.7,930352.56,337159.88,902749.95,791893.15,104430.43,6426.37,0,2016,45,1.6868022887247873
0.95,92596.44,21928.09,19963.84,2886.03,47818.48,47750.71,29.65,38.12,0,2016,47,-1.261501797715496
1.27,64336.75,861.71,39219.33,8.0,24247.71,23555.99,691.72,0.0,0,2016,49,-0.9458798837773821
0.82,569349.05,248401.81,134264.79,46.83,186635.62,67866.87,118768.75,0.0,0,2016,50,-0.011493873496554412
0.91,36801817.68,11907394.72,13210854.56,1560167.75,10123400.65,212419.8848198304,2802238.74,69494.92,0,2016,51,-0.561762142125084
0.78,7193896.75,2394790.48,1865704.89,251937.95,2681463.43,1557228.28,1123472.59,762.56,0,2016,52,1.6517006113037493
0.73,824072.51,532849.51,112139.39,53843.0,125240.61,84429.01,40794.93,16.67,0,2016,53,1.1221724367488446
1.79,1485.73,9.43,143.74,0.0,1332.56,212419.8848198304,5.24,0.0,1,2016,0,-0.18507956575426046
1.78,5069.92,2039.85,2747.16,0.0,282.91,223.33,59.58,0.0,1,2016,1,0.3431454311497624
1.62,14556.02,503.01,8253.43,308.93,5490.65,1187.22,4303.43,0.0,1,2016,2,-0.32855927243687955
1.84,566.57,45.47,514.08,0.0,7.02,0.0,7.02,0.0,1,2016,3,1.3346073640362186
1.64,917091.3424611752,6.0,1286.52,0.0,9966.57,7968.65,1997.92,0.0,1,2016,4,-1.1360558108383805
1.56,6934.94,0.0,223.9,0.0,6711.04,699.31,6011.73,0.0,1,2016,5,-0.7286027701743483
1.28,214658.47,16583.5,295828.4299183668,4.55,102985.32,102374.94,610.38,0.0,1,2016,6,0.9894238071469894
1.47,9125.44,414.52,8307.16,0.0,403.76,280.0,123.76,0.0,1,2016,9,0.909738270851122
1.43,5181.52,451.27,4249.41,0.0,480.84,239.55,241.29,0.0,1,2016,10,-0.8084899800129987
1.19,17889.69,7338.02,695.76,0.0,9855.91,8702.31,1153.6,0.0,1,2016,11,0.08676992979597943
1.06,30084.47,4713.24,1955.11,23.17,23392.95,15001.1,8391.85,0.0,1,2016,12,-0.6412528715461899
1.45,11000.16,2183.38,7092.02,0.0,1724.76,290.0,1434.76,0.0,1,2016,13,0.22226731608747044
1.43,917091.3424611752,1212.2,1566.22,0.0,203.33,203.33,0.0,0.0,1,2016,14,0.5575031604290397
1.48,99353.21,10277.19,73062.2,0.0,16013.82,7413.22,8600.6,0.0,1,2016,15,-0.21828163123237962
1.83,7183.79,169.67,204.73,23.09,6786.3,3361.73,75899.23798835442,0.0,1,2016,16,0.02304668264999073
2.28,9372.36,298153.02075182484,5929.21,0.0,3354.53,3354.53,0.0,0.0,1,2016,17,-1.2108087513652996
1.28,12784.14,6347.37,149.39,0.0,6287.38,6231.42,55.96,0.0,1,2016,18,0.7177757212556072
1.6,917091.3424611752,347.96,1077.57,0.0,476.4,433.33,43.07,0.0,1,2016,19,0.1630634951972078
1.8,2362.13,1675.73,82.21,20.86,583.33,583.33,0.0,0.0,1,2016,20,0.15674698194504938
0.96,128489.58,10893.74,32404.81,4.61,85186.42,212419.8848198304,513.73,0.0,1,2016,22,-0.31501344087945815
1.69,1081.74,15.76,1009.82,0.0,56.16,40.0,16.16,0.0,1,2016,23,-1.4128025412504155
1.51,2199.14,845.57,11.64,0.0,1341.93,1305.26,36.67,0.0,1,2016,24,-0.6844593406782725
1.58,60098.19,2835.2,36495.81,1921.79,18845.39,11789.84,7055.55,0.0,1,2016,25,-0.03223953575753382
1.44,2807.6,580.02,3.03,0.0,2224.55,2224.55,0.0,0.0,1,2016,27,0.13963223210662196
1.96,32608.62,4923.95,13005.25,1706.3,12973.12,9947.04,3026.08,0.0,1,2016,28,-1.0110616098945666
1.8,109507.5,6651.21,28375.04,1434.03,73047.22,45277.19,27770.03,0.0,1,2016,29,0.7446495486697124
1.3960179727111521,9920.46,1.26,357.43,0.0,9561.77,9558.44,3.33,0.0,1,2016,30,0.6400878061820582
1.78,4143.52,298153.02075182484,110.0,0.0,1117.11,1110.44,6.67,0.0,1,2016,31,0.5412795521877803
1.62,13804.29,1136.49,4947.8,3.7,7716.3,2276.27,5440.03,0.0,1,2016,32,-0.3964753333196565
1.54,879.94,135.49,275.59,0.0,295043.209470976,386.84,82.02,0.0,1,2016,34,-0.035724479563658464
1.39,51756.47,5743.88,20482.8,6482.18,19047.61,8049.71,10997.9,0.0,1,2016,35,-2.3934601254096135
1.89,12313.5,1352.06,10793.68,1.65,166.11,25.62,140.49,0.0,1,2016,36,-1.348286546793469
1.71,4245.43,231.06,2720.09,362.68,931.6,901.61,29.99,0.0,1,2016,37,0.5603012058371332
1.41,4791.05,173.5,2677.83,174.69,1765.03,1441.25,323.78,0.0,1,2016,38,-0.12764284741444917
1.29,4884.11,102.18,3439.18,0.0,1342.75,759.17,583.58,4405.6384670481,1,2016,39,0.1721581962628795
2.01,7998.27,1156.04,6504.7,0.0,337.53,334.2,3.33,0.0,1,2016,40,1.5480068902976838
1.12,24693.33,1620.83,10119.81,0.0,12952.69,12878.1,74.59,0.0,1,2016,41,0.8042422602639934
2.29,24175.21,1143.86,23000.07,0.0,31.28,31.28,75899.23798835442,0.0,1,2016,42,-1.0873415930495736
1.46,37727.89,800.13,26050.81,44.6,10832.35,2036.03,8796.32,0.0,1,2016,43,-1.1226572780073092
1.24,89262.56,28679.61,6947.04,2.79,53633.12,38914.83,14718.29,0.0,1,2016,45,0.5240048738142542
1.66,36570.56,15059.75,295828.4299183668,436.81,12490.3,12288.18,202.12,0.0,1,2016,46,-0.7667379876710312
1.69,4992.2,316.43,3736.21,55.28,884.28,0.0,884.28,0.0,1,2016,47,-1.457075132810791
1.62,3092.98,0.0,94.74,0.0,2998.24,856.96,2141.28,0.0,1,2016,49,1.0297810708716861
1.55,3176.67,298153.02075182484,28.19,0.0,1775.5,1772.17,3.33,0.0,1,2016,50,0.21922737015422442
1.44,845011.63,110120.49,347488.78,22463.61928975053,376979.06,277995.45,98983.61,0.0,1,2016,51,1.2557932486907832
1.42,183804.74,24290.16,78457.11,141.15,80916.32,51887.57,29028.75,0.0,1,2016,52,1.190419094570856
1.36,16034.56,2064.7,5044.66,7.17,8918.03,8879.53,38.5,0.0,1,2016,53,-1.6090615045069157
1.27,90633.66,972.34,74693.31,56.26,14911.75,14476.23,435.52,0.0,0,2016,0,2.952047753382108
1.03,458837.18,299983.46,61770.01,1499.4,95584.31,62105.43,33478.88,0.0,0,2016,1,-1.4285164422331815
1.21,819706.7,62539.58,541218.77,21461.02,194487.33,191744.58,2742.75,0.0,0,2016,2,1.7462659819349011
0.86,97421.21,41714.26,5373.09,7307.07,43026.79,42481.59,527.8,17.4,0,2016,3,-1.3897245381199657
1.1,600639.74,6153.04,434300.22,36352.99,123833.49,123551.47,282.02,0.0,0,2016,4,-1.6318897588822303
1.36,141228.53,1473.3,60516.83,32.49,79205.91,79197.02,8.89,0.0,0,2016,5,0.5759822064710703
0.92,6429870.23,1893787.2,1975668.02,325582.2,2234832.81,1981931.04,230048.66,22853.11,0,2016,6,-2.1245446254172626
1.09,208506.12,38805.91,98212.71,21768.74,49718.76,212419.8848198304,5598.36,0.0,0,2016,7,-1.7788639412943392
1.13,809325.93,35309.42,557026.92,129160.06,87829.53,85606.7,2222.83,0.0,0,2016,8,-0.19344044882042938
1.3960179727111521,234512.25,3704.39,295828.4299183668,24314.72,77342.64,17632.22,54219.12,4405.6384670481,0,2016,9,-0.9627083407235449
0.76,1201768.74,705096.06,198717.99,67156.78,230797.91,212419.8848198304,17359.08,10.72,0,2016,11,-1.2617254053954798
0.98,671667.78,145893.9,242906.02,18706.34,264161.52,47418.17,216743.35,0.0,0,2016,12,0.176578088663207
0.97,441920.14,79240.24,86747.64,154833.0,121099.26,47041.48,43570.47,30487.31,0,2016,13,0.4464142279152284
0.91,917091.3424611752,1974.52,191952.31,7752.62,57888.76,54011.93,3633.73,4405.6384670481,0,2016,14,-0.07095663518017643
0.98,3818114.32,372605.84,2069786.74,534051.03,841670.71,522649.1,250138.15,68883.46,0,2016,15,0.8109391195529697
1.17,240849.91,40527.53,130174.89,211.56,69935.93,68304.7,1631.23,0.0,0,2016,16,-0.41537846316263194
0.76,1091432.18,698789.73,182050.77,86477.82,124113.86,77568.68,39418.51,7126.67,0,2016,18,0.9272661975010806
1.06,155654.59,71185.02,26487.57,503.38,57478.62,17429.08,40049.54,0.0,0,2016,20,-1.4172201973903706
1.3960179727111521,311402.83,139919.03,86200.19,6809.69,78473.92,51367.6,27106.32,0.0,0,2016,21,0.6724795886607448
1.3960179727111521,917091.3424611752,223851.91,93574.47,93.03,130532.69,48944.94,81587.75,0.0,0,2016,24,-2.871541120156312
1.3960179727111521,159755.26,87362.97,20762.36,5969.9,45660.03,29901.71,15758.32,0.0,0,2016,26,-0.6792077588760682
0.97,267953.78,150786.3,27025.48,565.65,89576.35,74664.71,14911.64,0.0,0,2016,27,-0.7838758257575433
1.24,1455656.4,18107.83,1074827.27,2066.31,360654.99,317977.04,42677.95,0.0,0,2016,28,-0.3902802658256574
1.21,4226925.7,111263.99,2950419.2,83451.82,1081790.69,1022900.73,58882.95,7.01,0,2016,29,-0.1767369845878147
1.08,405931.49,4140.63,303581.5,26686.24,71523.12,212419.8848198304,51.51,0.0,0,2016,30,-0.04558671050553054
1.08,291732.26,298153.02075182484,51358.16,39.29,295043.209470976,46058.69,51327.72,0.0,0,2016,31,-0.7027560129807131
1.06,917091.3424611752,798294.79,481425.08,44771.53,409923.5,375200.3,31752.25,2970.95,0,2016,35,0.04452000422937133
0.83,769499.11,93795.79,207462.92,32885.82,435354.58,212419.8848198304,841.99,332.87,0,2016,36,-1.780711798442836
1.08,298087.71,66431.92,140242.5,22198.37,69214.92,68588.92,626.0,0.0,0,2016,37,-0.2887719013356388
0.98,142026.9,49400.9,51284.91,111.04,41230.05,39867.65,75899.23798835442,0.0,0,2016,39,0.36749540374935136
1.3960179727111521,443386.65,136469.26,216299.79,19505.98,71111.62,71097.1,5.81,8.71,0,2016,40,-0.8820284335386939
0.81,627397.71,298153.02075182484,295828.4299183668,22297.72,288428.48,218488.21,69940.27,0.0,0,2016,41,-0.5948805519008926
0.88,782395.12,101164.1,203599.2,8332.9,469298.92,468419.0,515.93,4405.6384670481,0,2016,43,-0.6718732275794876
1.06,325786.78,298153.02075182484,90668.09,8137.83,70646.29,52684.66,17961.63,0.0,0,2016,44,-0.2776699764767502
0.78,5848140.87,3596735.53,903361.32,390174.57,957869.45,822317.08,128134.68,7417.69,0,2016,45,-0.6136200596845475
1.07,3161231.11,1642177.9,592206.11,14794.78,912052.32,493727.49,418324.83,0.0,0,2016,46,-0.45326163909286793
0.91,101869.42,23603.78,22577.01,3132.45,52556.18,52480.19,75899.23798835442,16.68,0,2016,47,1.040172343384338
0.96,185570.14,68570.93,9371.82,23.4,107603.99,84301.57,75899.23798835442,43.51,0,2016,48,-3.430687620182165e-05
1.36,64866.67,1023.58,38547.17,38.46,25257.46,25157.67,99.79,0.0,0,2016,49,-0.16388433757744433
1.08,331997.49,149559.05,67539.98,20.59,114877.87,62840.15,52037.72,0.0,0,2016,50,-0.7622643219973098
0.95,35064506.04,11824154.63,12196587.24,1686475.33,9357288.84,7502570.03,1747903.69,106815.12,0,2016,51,0.23457512450852036
0.8,6903293.0,2817152.63,1691666.04,171164.48,2223309.85,212419.8848198304,556980.31,882.83,0,2016,52,-0.7028441770600742
1.3960179727111521,814614.77,548260.5,108856.08,38919.31,118578.88,89574.12,75899.23798835442,0.0,0,2016,53,1.2120902807894636
1.66,6619.18,2601.59,3440.3,0.0,577.29,246.67,330.62,0.0,1,2016,1,0.7829747097472307
1.41,21611.1,658.79,10332.37,340.33,295043.209470976,2023.14,8256.47,0.0,1,2016,2,0.3310076607814235
1.15,1381.84,16.45,490.93,0.0,874.46,0.0,874.46,0.0,1,2016,3,0.6765242182580123
1.7,10200.05,11.43,1079.31,0.0,9109.31,7203.39,1905.92,0.0,1,2016,4,-0.6543534206348295
2.13,3751.88,0.0,182.17,0.0,3569.71,386.67,3183.04,0.0,1,2016,5,0.4053119256773018
1.32,198961.57,19796.42,86184.7,3.04,92977.41,92547.86,429.55,4405.6384670481,1,2016,6,1.0922915928977766
1.79,4003.24,342.43,2122.95,621.19,916.67,896.67,20.0,0.0,1,2016,7,1.5824887059534434
1.49,36774.58,736.06,35610.75,0.0,427.77,427.77,0.0,0.0,1,2016,8,1.194020884519953
1.34,12627.11,487.73,295828.4299183668,0.0,3060.89,136.67,75899.23798835442,0.0,1,2016,9,-0.03285649200225671
1.15,19464.82,7164.37,560.17,22463.61928975053,11740.28,9961.79,1778.49,0.0,1,2016,11,0.9884354396379215
0.66,121329.26,10700.89,10988.09,59.64,99580.64,41656.67,57923.97,0.0,1,2016,12,1.375918090259893
1.45,8962.28,853.41,6477.46,22463.61928975053,1631.41,365.65,1265.76,0.0,1,2016,13,-1.0399845509835217
1.42,98803.23,5683.54,77089.66,0.0,16030.03,6346.81,9683.22,0.0,1,2016,15,0.32946950976548317
1.58,8782.58,156.76,264.54,19.0,8342.28,3238.17,5104.11,0.0,1,2016,16,-0.575062023514398
2.18,6367.65,657.42,3388.23,0.0,295043.209470976,2313.06,8.94,0.0,1,2016,17,1.1223005428639865
1.17,14320.97,7377.36,60.41,0.0,6883.2,6085.81,797.39,0.0,1,2016,18,0.43344746238882603
1.48,1831.89,250.68,1046.17,0.0,535.04,260.13,274.91,0.0,1,2016,19,1.176787719019865
1.83,2650.6,1984.85,111.88,17.21,536.66,533.33,3.33,0.0,1,2016,20,0.3987628425430625
1.3,11858.2,2926.28,3544.22,0.0,5387.7,5100.95,286.75,0.0,1,2016,21,0.6478848824198086
0.96,115143.8,10846.95,27074.16,3.07,77219.62,76838.15,381.47,0.0,1,2016,22,0.09944432104720757
0.96,3033.63,23.01,1555.04,0.0,1455.58,70.0,1385.58,0.0,1,2016,23,-0.9135981736714747
1.49,917091.3424611752,980.58,7.75,0.0,1415.07,1401.74,13.33,0.0,1,2016,24,-0.39874015866232215
1.44,82249.97,3310.73,48133.42,2104.76,28701.06,11159.01,17542.05,0.0,1,2016,25,0.30822510379747775
1.32,917091.3424611752,840.04,7515.12,0.0,3594.04,1416.67,2177.37,0.0,1,2016,26,-0.017040129125014184
1.37,2612.54,493.68,6.06,0.0,2112.8,2112.8,0.0,0.0,1,2016,27,-0.7812997558477032
1.86,41547.14,8104.1,16993.79,2071.16,295043.209470976,9996.91,4381.18,0.0,1,2016,28,-1.1266699715768431
1.68,10184.27,8.83,442.78,0.0,9732.66,9732.66,0.0,0.0,1,2016,30,1.7598505353188905
1.74,3787.95,2526.85,84.0,0.0,1177.1,1167.1,10.0,0.0,1,2016,31,-0.29354742152324026
1.53,16463.5,2516.88,5105.39,9.8,8831.43,1462.75,7368.68,0.0,1,2016,32,-0.7436994967047821
1.48,12436.96,5686.84,1413.65,0.0,5336.47,4871.62,464.85,0.0,1,2016,33,-0.3185628032878622
1.37,917091.3424611752,136.29,127.11,4.59,599.19,588.98,10.21,0.0,1,2016,34,-0.33420525625379555
1.76,35593.76,4824.81,18331.73,1348.12,11089.1,6599.18,4489.92,0.0,1,2016,35,0.7202946360317176
1.29,29351.99,1471.92,11528.98,1.64,16349.45,0.0,16349.45,0.0,1,2016,36,0.052680678648547426
1.54,4091.44,240.75,2554.83,209.61,1086.25,1079.58,6.67,0.0,1,2016,38,-1.127233399314027
1.88,9728.1,1979.45,7072.14,0.0,676.51,676.51,0.0,0.0,1,2016,40,-0.31618106414668595
1.21,18148.41,1836.96,8499.93,0.0,7811.52,7772.41,39.11,0.0,1,2016,41,1.0028914956802852
1.22,39782.0,583.7,17846.08,22463.61928975053,21337.79,521.41,20816.38,0.0,1,2016,43,-2.1506726453816376
1.56,5255.59,716.32,295828.4299183668,254.86,2293.8,2267.22,26.58,0.0,1,2016,44,-0.42012487607627125
1.21,86686.51,29748.62,5654.56,0.0,51283.33,40850.8,75899.23798835442,0.0,1,2016,45,0.392217446052744
1.61,40036.61,15966.97,9880.53,364.48,13824.63,13251.15,573.48,0.0,1,2016,46,0.3254457410814163
1.31,3669.4,78.16,2007.44,22463.61928975053,1578.08,0.0,1578.08,0.0,1,2016,47,2.2280596946813174
1.82,4095.43,1975.45,548.25,1.74,1569.99,20.0,1549.99,0.0,1,2016,48,-1.4070955401323433
2.09,2090.95,0.0,225.45,0.0,1865.5,520.25,1345.25,0.0,1,2016,49,0.47544068888358176
1.5,2873.92,1202.81,44.19,0.0,1626.92,1610.25,16.67,4405.6384670481,1,2016,50,-0.05510385045738408
1.28,1012415.85,127184.88,351951.65,5698.2,527581.12,309561.6,75899.23798835442,0.0,1,2016,51,-1.0325753603920929
0.96,356224.38,35600.89,76142.32,121.22,295043.209470976,97380.11,146979.84,0.0,1,2016,52,-0.0756621808181609
1.32,18916.59,2653.06,5464.63,22463.61928975053,10784.53,10704.67,79.86,0.0,1,2016,53,-0.12697625090639936
1.18,108264.9,847.64,96117.13,60.99,295043.209470976,10817.56,421.58,4405.6384670481,0,2016,0,0.30545842817042995
0.9,588656.86,336350.73,110105.53,1906.9,140293.7,212419.8848198304,66700.32,0.0,0,2016,1,-0.8381499859325815
1.18,845574.79,59401.39,580134.23,18702.51,187336.66,184423.26,75899.23798835442,0.0,0,2016,2,-0.13387675675309213
1.3960179727111521,100144.93,45571.1,4920.83,6448.33,43204.67,42383.79,784.39,36.49,0,2016,3,-0.4151789790916936
1.05,651211.44,5420.01,487268.37,22463.61928975053,111590.45,111440.08,150.37,0.0,0,2016,4,-0.03182347339494872
1.11,163501.31,1393.58,77324.69,25.28,84757.76,84757.76,0.0,0.0,0,2016,5,-0.41100936442363356
0.96,6017563.88,1750943.52,1855262.7,22463.61928975053,2094020.39,212419.8848198304,186807.69,19126.71,0,2016,6,0.032676408829176495
